,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,BASE_ID,QUOTE_ID,TRANSFORM_FUNCTION,CCSEQ,PRICE,PRICE_FLAG,PRICE_LAST_UPDATE_TS,PRICE_LAST_UPDATE_TS_NS,LAST_TRADE_QUANTITY,LAST_TRADE_QUOTE_QUANTITY,LAST_TRADE_ID,LAST_TRADE_CCSEQ,LAST_TRADE_SIDE,LAST_PROCESSED_TRADE_TS,LAST_PROCESSED_TRADE_TS_NS,LAST_PROCESSED_TRADE_PRICE,LAST_PROCESSED_TRADE_QUANTITY,LAST_PROCESSED_TRADE_QUOTE_QUANTITY,LAST_PROCESSED_TRADE_SIDE,LAST_PROCESSED_TRADE_CCSEQ,CURRENT_HOUR_VOLUME,CURRENT_HOUR_VOLUME_BUY,CURRENT_HOUR_VOLUME_SELL,CURRENT_HOUR_VOLUME_UNKNOWN,CURRENT_HOUR_QUOTE_VOLUME,CURRENT_HOUR_QUOTE_VOLUME_BUY,CURRENT_HOUR_QUOTE_VOLUME_SELL,CURRENT_HOUR_QUOTE_VOLUME_UNKNOWN,CURRENT_HOUR_OPEN,CURRENT_HOUR_HIGH,CURRENT_HOUR_LOW,CURRENT_HOUR_TOTAL_TRADES,CURRENT_HOUR_TOTAL_TRADES_BUY,CURRENT_HOUR_TOTAL_TRADES_SELL,CURRENT_HOUR_TOTAL_TRADES_UNKNOWN,CURRENT_HOUR_CHANGE,CURRENT_HOUR_CHANGE_PERCENTAGE,CURRENT_DAY_VOLUME,CURRENT_DAY_VOLUME_BUY,CURRENT_DAY_VOLUME_SELL,CURRENT_DAY_VOLUME_UNKNOWN,CURRENT_DAY_QUOTE_VOLUME,CURRENT_DAY_QUOTE_VOLUME_BUY,CURRENT_DAY_QUOTE_VOLUME_SELL,CURRENT_DAY_QUOTE_VOLUME_UNKNOWN,CURRENT_DAY_OPEN,CURRENT_DAY_HIGH,CURRENT_DAY_LOW,CURRENT_DAY_TOTAL_TRADES,CURRENT_DAY_TOTAL_TRADES_BUY,CURRENT_DAY_TOTAL_TRADES_SELL,CURRENT_DAY_TOTAL_TRADES_UNKNOWN,CURRENT_DAY_CHANGE,CURRENT_DAY_CHANGE_PERCENTAGE,CURRENT_WEEK_VOLUME,CURRENT_WEEK_VOLUME_BUY,CURRENT_WEEK_VOLUME_SELL,CURRENT_WEEK_VOLUME_UNKNOWN,CURRENT_WEEK_QUOTE_VOLUME,CURRENT_WEEK_QUOTE_VOLUME_BUY,CURRENT_WEEK_QUOTE_VOLUME_SELL,CURRENT_WEEK_QUOTE_VOLUME_UNKNOWN,CURRENT_WEEK_OPEN,CURRENT_WEEK_HIGH,CURRENT_WEEK_LOW,CURRENT_WEEK_TOTAL_TRADES,CURRENT_WEEK_TOTAL_TRADES_BUY,CURRENT_WEEK_TOTAL_TRADES_SELL,CURRENT_WEEK_TOTAL_TRADES_UNKNOWN,CURRENT_WEEK_CHANGE,CURRENT_WEEK_CHANGE_PERCENTAGE,CURRENT_MONTH_VOLUME,CURRENT_MONTH_VOLUME_BUY,CURRENT_MONTH_VOLUME_SELL,CURRENT_MONTH_VOLUME_UNKNOWN,CURRENT_MONTH_QUOTE_VOLUME,CURRENT_MONTH_QUOTE_VOLUME_BUY,CURRENT_MONTH_QUOTE_VOLUME_SELL,CURRENT_MONTH_QUOTE_VOLUME_UNKNOWN,CURRENT_MONTH_OPEN,CURRENT_MONTH_HIGH,CURRENT_MONTH_LOW,CURRENT_MONTH_TOTAL_TRADES,CURRENT_MONTH_TOTAL_TRADES_BUY,CURRENT_MONTH_TOTAL_TRADES_SELL,CURRENT_MONTH_TOTAL_TRADES_UNKNOWN,CURRENT_MONTH_CHANGE,CURRENT_MONTH_CHANGE_PERCENTAGE,CURRENT_YEAR_VOLUME,CURRENT_YEAR_VOLUME_BUY,CURRENT_YEAR_VOLUME_SELL,CURRENT_YEAR_VOLUME_UNKNOWN,CURRENT_YEAR_QUOTE_VOLUME,CURRENT_YEAR_QUOTE_VOLUME_BUY,CURRENT_YEAR_QUOTE_VOLUME_SELL,CURRENT_YEAR_QUOTE_VOLUME_UNKNOWN,CURRENT_YEAR_OPEN,CURRENT_YEAR_HIGH,CURRENT_YEAR_LOW,CURRENT_YEAR_TOTAL_TRADES,CURRENT_YEAR_TOTAL_TRADES_BUY,CURRENT_YEAR_TOTAL_TRADES_SELL,CURRENT_YEAR_TOTAL_TRADES_UNKNOWN,CURRENT_YEAR_CHANGE,CURRENT_YEAR_CHANGE_PERCENTAGE,MOVING_24_HOUR_VOLUME,MOVING_24_HOUR_VOLUME_BUY,MOVING_24_HOUR_VOLUME_SELL,MOVING_24_HOUR_VOLUME_UNKNOWN,MOVING_24_HOUR_QUOTE_VOLUME,MOVING_24_HOUR_QUOTE_VOLUME_BUY,MOVING_24_HOUR_QUOTE_VOLUME_SELL,MOVING_24_HOUR_QUOTE_VOLUME_UNKNOWN,MOVING_24_HOUR_OPEN,MOVING_24_HOUR_HIGH,MOVING_24_HOUR_LOW,MOVING_24_HOUR_TOTAL_TRADES,MOVING_24_HOUR_TOTAL_TRADES_BUY,MOVING_24_HOUR_TOTAL_TRADES_SELL,MOVING_24_HOUR_TOTAL_TRADES_UNKNOWN,MOVING_24_HOUR_CHANGE,MOVING_24_HOUR_CHANGE_PERCENTAGE,MOVING_7_DAY_VOLUME,MOVING_7_DAY_VOLUME_BUY,MOVING_7_DAY_VOLUME_SELL,MOVING_7_DAY_VOLUME_UNKNOWN,MOVING_7_DAY_QUOTE_VOLUME,MOVING_7_DAY_QUOTE_VOLUME_BUY,MOVING_7_DAY_QUOTE_VOLUME_SELL,MOVING_7_DAY_QUOTE_VOLUME_UNKNOWN,MOVING_7_DAY_OPEN,MOVING_7_DAY_HIGH,MOVING_7_DAY_LOW,MOVING_7_DAY_TOTAL_TRADES,MOVING_7_DAY_TOTAL_TRADES_BUY,MOVING_7_DAY_TOTAL_TRADES_SELL,MOVING_7_DAY_TOTAL_TRADES_UNKNOWN,MOVING_7_DAY_CHANGE,MOVING_7_DAY_CHANGE_PERCENTAGE,MOVING_30_DAY_VOLUME,MOVING_30_DAY_VOLUME_BUY,MOVING_30_DAY_VOLUME_SELL,MOVING_30_DAY_VOLUME_UNKNOWN,MOVING_30_DAY_QUOTE_VOLUME,MOVING_30_DAY_QUOTE_VOLUME_BUY,MOVING_30_DAY_QUOTE_VOLUME_SELL,MOVING_30_DAY_QUOTE_VOLUME_UNKNOWN,MOVING_30_DAY_OPEN,MOVING_30_DAY_HIGH,MOVING_30_DAY_LOW,MOVING_30_DAY_TOTAL_TRADES,MOVING_30_DAY_TOTAL_TRADES_BUY,MOVING_30_DAY_TOTAL_TRADES_SELL,MOVING_30_DAY_TOTAL_TRADES_UNKNOWN,MOVING_30_DAY_CHANGE,MOVING_30_DAY_CHANGE_PERCENTAGE,MOVING_90_DAY_VOLUME,MOVING_90_DAY_VOLUME_BUY,MOVING_90_DAY_VOLUME_SELL,MOVING_90_DAY_VOLUME_UNKNOWN,MOVING_90_DAY_QUOTE_VOLUME,MOVING_90_DAY_QUOTE_VOLUME_BUY,MOVING_90_DAY_QUOTE_VOLUME_SELL,MOVING_90_DAY_QUOTE_VOLUME_UNKNOWN,MOVING_90_DAY_OPEN,MOVING_90_DAY_HIGH,MOVING_90_DAY_LOW,MOVING_90_DAY_TOTAL_TRADES,MOVING_90_DAY_TOTAL_TRADES_BUY,MOVING_90_DAY_TOTAL_TRADES_SELL,MOVING_90_DAY_TOTAL_TRADES_UNKNOWN,MOVING_90_DAY_CHANGE,MOVING_90_DAY_CHANGE_PERCENTAGE,MOVING_180_DAY_VOLUME,MOVING_180_DAY_VOLUME_BUY,MOVING_180_DAY_VOLUME_SELL,MOVING_180_DAY_VOLUME_UNKNOWN,MOVING_180_DAY_QUOTE_VOLUME,MOVING_180_DAY_QUOTE_VOLUME_BUY,MOVING_180_DAY_QUOTE_VOLUME_SELL,MOVING_180_DAY_QUOTE_VOLUME_UNKNOWN,MOVING_180_DAY_OPEN,MOVING_180_DAY_HIGH,MOVING_180_DAY_LOW,MOVING_180_DAY_TOTAL_TRADES,MOVING_180_DAY_TOTAL_TRADES_BUY,MOVING_180_DAY_TOTAL_TRADES_SELL,MOVING_180_DAY_TOTAL_TRADES_UNKNOWN,MOVING_180_DAY_CHANGE,MOVING_180_DAY_CHANGE_PERCENTAGE,MOVING_365_DAY_VOLUME,MOVING_365_DAY_VOLUME_BUY,MOVING_365_DAY_VOLUME_SELL,MOVING_365_DAY_VOLUME_UNKNOWN,MOVING_365_DAY_QUOTE_VOLUME,MOVING_365_DAY_QUOTE_VOLUME_BUY,MOVING_365_DAY_QUOTE_VOLUME_SELL,MOVING_365_DAY_QUOTE_VOLUME_UNKNOWN,MOVING_365_DAY_OPEN,MOVING_365_DAY_HIGH,MOVING_365_DAY_LOW,MOVING_365_DAY_TOTAL_TRADES,MOVING_365_DAY_TOTAL_TRADES_BUY,MOVING_365_DAY_TOTAL_TRADES_SELL,MOVING_365_DAY_TOTAL_TRADES_UNKNOWN,MOVING_365_DAY_CHANGE,MOVING_365_DAY_CHANGE_PERCENTAGE,LIFETIME_FIRST_TRADE_TS,LIFETIME_VOLUME,LIFETIME_VOLUME_BUY,LIFETIME_VOLUME_SELL,LIFETIME_VOLUME_UNKNOWN,LIFETIME_QUOTE_VOLUME,LIFETIME_QUOTE_VOLUME_BUY,LIFETIME_QUOTE_VOLUME_SELL,LIFETIME_QUOTE_VOLUME_UNKNOWN,LIFETIME_OPEN,LIFETIME_HIGH,LIFETIME_HIGH_TS,LIFETIME_LOW,LIFETIME_LOW_TS,LIFETIME_TOTAL_TRADES,LIFETIME_TOTAL_TRADES_BUY,LIFETIME_TOTAL_TRADES_SELL,LIFETIME_TOTAL_TRADES_UNKNOWN,LIFETIME_CHANGE,LIFETIME_CHANGE_PERCENTAGE
BTC-USD,953,coinbase,BTC-USD,BTC-USD,BTC,USD,1,5,,788225752,81889.21,UP,1740752402,926000000,0.00281757,230.7285814197,788308511,788292135,BUY,1740752402,926000000,81889.21,0.00281757,230.7285814197,BUY,788292135,453.26060599,255.41329476,197.84731123,0,37143245.4279046,20928272.3984952,16214973.0294122,0,81445.14,82333,81445.14,21436,14354,7082,0,444.07,0.54523818118552,19776.95391212,9252.94559821,10524.00831391,0,1592947492.39756,745361802.426339,847585689.971168,0,84625.19,84816.43,78167.81,775233,462164,313069,0,-2735.98,-3.2330562566536,102414.02444674,49588.31873927,52825.70570747,0,8848808072.3898,4292361578.54792,4556446493.83868,0,96265.98,96515.41,78167.81,4394961,2581165,1813796,0,-14376.77,-14.9344243937474,300587.2407063,145483.61064405,155103.63006225,0,28098124492.2705,13610244219.5649,14487880272.6984,0,102411.26,102781.65,78167.81,16568476,9134544,7433932,0,-20522.05,-20.0388609611873,676726.81439576,329756.39677225,346970.41762351,0,66033249924.1107,32179045934.6964,33854203989.4049,0,93354.22,109358.01,78167.81,36807371,20664026,16143345,0,-11465.01,-12.2811909306296,29148.01470699,13284.78761111,15863.22709588,0,2382447167.3907,1085086374.25828,1297360793.13246,0,84897.85,86076.97,78167.81,1145011,668936,476075,0,-3008.64,-3.54383532680745,113525.89516252,55981.61099915,57544.28416337,0,9919674615.34648,4908645285.84866,5011029329.49444,0,96157.03,96982.52,78167.81,4979289,2942326,2036963,0,-14267.82,-14.8380414827704,326962.27056352,158721.1996884,168241.07087512,0,30853913339.3064,14995019355.1661,15858893984.1349,0,103747.25,106484.77,78167.81,17873319,9801357,8071962,0,-21858.04,-21.0685488049081,1099194.91796703,539686.04916572,559508.86880131,0,107716554303.247,52898466797.4014,54818087505.8238,0,96465.42,109358.01,78167.81,59192958,34292495,24900463,0,-14576.21,-15.110295482049398,2173543.47979354,1078911.22786897,1094632.25192457,0,188622970053.218,93347400219.5042,95275569833.6768,0,57299,109358.01,52530,100849623,59197572,41652051,0,24590.21,42.9156006213023,4608340.61555467,2310182.52246319,2298158.09309148,0,345711975276.69,172820831059.557,172891144217.093,0,61179.03,109358.01,49050.01,179753952,105158278,74595674,0,20710.18,33.8517626055856,1417412037,51991256.1739337,24959076.4000297,27032178.233099,1.53,1238795483015.05,606666089442.508,632129389265.589,459,300,109358.01,1737356167,0.06,1492297346,788213778,375838088,412375537,153,81589.21,27196.403333333303
